
4K,#genre#
CCTV6,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8$LR•IPV4•36『线路30』
CCTV6,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8?$LR•IPV6•36『线路31』
CCTV6,http://8.138.7.223/tv/1905.php?id=LIVE3YPYZ30E7V1R0$LR•IPV4•36『线路32』
CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8$LR•IPV4•36『线路33』
CCTV6,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd$LR•IPV4•36『线路34』
CCTV6,http://69.30.245.50/live/cctv6.m3u8$LR•IPV4•36『线路35』
CCTV6,https://live.eac-news.com/CCTV/streams/cctv6.m3u8$LR•IPV4•36『线路36』
CCTV7,http://t.061899.xyz/tl/tl.php?id=cctv7$LR•IPV4•33『线路1』
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8$LR•IPV4•33『线路2』
CCTV7,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=24ca971ed180c0b85d5988c883e05f$LR•IPV4•33『线路3』
CCTV7,http://120.40.39.246:352/newlive/live/hls/8/live.m3u8$LR•IPV4•33『线路4』
CCTV7,http://36.110.54.118:866/hls/7/index.m3u8$LR•IPV4•33『线路5』
CCTV7,http://112.92.129.95:9898/hls/25/index.m3u8$LR•IPV4•33『线路6』
CCTV7,http://www.frankgb.cn:4022/udp/239.49.0.126:8000$LR•IPV4•33『线路7』
CCTV7,http://183.129.255.66:8480/hls/8/index.m3u8$LR•IPV4•33『线路8』
CCTV7,http://www.ikerobot.com:1234/673168121$LR•IPV4•33『线路9』
CCTV7,http://82.156.245.233:30008/673168121$LR•IPV4•33『线路10』
CCTV7,http://120.48.113.49:6006/673168121$LR•IPV4•33『线路11』
CCTV7,http://222.213.105.65:7788/673168121$LR•IPV4•33『线路12』
CCTV7,http://2280.eu.org:1234/673168121$LR•IPV4•33『线路13』
CCTV7,http://103.236.77.86:29824/673168121$LR•IPV4•33『线路14』
CCTV7,http://222.134.19.49:8090/673168121$LR•IPV4•33『线路15』
CCTV7,http://124.221.146.169:7001/673168121$LR•IPV4•33『线路16』
CCTV7,http://45.78.61.93:1234/673168121$LR•IPV4•33『线路17』
CCTV7,http://fn.gcl.de5.net:5908/gsh950428/673168121$LR•IPV4•33『线路18』
CCTV7,https://live.chinacert.cftest5.cn/cnmg/live/673168121$LR•IPV4•33『线路19』
CCTV7,http://120.24.194.118:10002/673168121$LR•IPV4•33『线路20』
CCTV7,http://mg.cttv.vip/673168121$LR•IPV4•33『线路21』
CCTV7,http://119.233.255.62:1234/673168121$LR•IPV4•33『线路22』
CCTV7,http://47.119.24.76:59093/673168121$LR•IPV4•33『线路23』
CCTV7,http://113.98.11.46:3000/673168121$LR•IPV4•33『线路24』
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8$LR•IPV4•33『线路25』
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/index.m3u8$LR•IPV4•33『线路26』
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225778/index.m3u8$LR•IPV4•33『线路27』
CCTV7,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226905/index.m3u8$LR•IPV4•33『线路28』
CCTV7,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?$LR•IPV6•33『线路29』
CCTV7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd$LR•IPV4•33『线路30』
CCTV7,http://207.56.13.146:81/cdnlive/cctv7.m3u8$LR•IPV4•33『线路31』
CCTV7,http://113.25.252.226:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•33『线路32』
CCTV7,http://74.91.26.218:82/live/cctv7hd.m3u8$LR•IPV4•33『线路33』
CCTV8,http://t.061899.xyz/tl/tl.php?id=cctv8$LR•IPV4•37『线路1』
CCTV8,http://120.198.95.220:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&down=1$LR•IPV4•37『线路2』
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8$LR•IPV4•37『线路3』
CCTV8,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=7641ec47b2d136a8fe776d57b48116$LR•IPV4•37『线路4』
CCTV8,http://120.40.39.246:352/newlive/live/hls/9/live.m3u8$LR•IPV4•37『线路5』
CCTV8,http://36.110.54.118:866/hls/8/index.m3u8$LR•IPV4•37『线路6』
CCTV8,http://112.92.129.95:9898/hls/26/index.m3u8$LR•IPV4•37『线路7』
CCTV8,http://www.frankgb.cn:4022/udp/239.49.8.77:8000$LR•IPV4•37『线路8』
CCTV8,http://183.129.255.66:8480/hls/9/index.m3u8$LR•IPV4•37『线路9』
CCTV8,http://www.ikerobot.com:1234/624878356$LR•IPV4•37『线路10』
CCTV8,http://82.156.245.233:30008/624878356$LR•IPV4•37『线路11』
CCTV8,http://120.48.113.49:6006/624878356$LR•IPV4•37『线路12』
CCTV8,http://222.213.105.65:7788/624878356$LR•IPV4•37『线路13』
CCTV8,http://2280.eu.org:1234/624878356$LR•IPV4•37『线路14』
CCTV8,http://103.236.77.86:29824/624878356$LR•IPV4•37『线路15』
CCTV8,http://222.134.19.49:8090/624878356$LR•IPV4•37『线路16』
CCTV8,http://124.221.146.169:7001/624878356$LR•IPV4•37『线路17』
CCTV8,http://45.78.61.93:1234/624878356$LR•IPV4•37『线路18』
CCTV8,http://fn.gcl.de5.net:5908/gsh950428/624878356$LR•IPV4•37『线路19』
CCTV8,https://live.chinacert.cftest5.cn/cnmg/live/624878356$LR•IPV4•37『线路20』
CCTV8,http://120.24.194.118:10002/624878356$LR•IPV4•37『线路21』
CCTV8,http://mg.cttv.vip/624878356$LR•IPV4•37『线路22』
CCTV8,http://119.233.255.62:1234/624878356$LR•IPV4•37『线路23』
CCTV8,http://47.119.24.76:59093/624878356$LR•IPV4•37『线路24』
CCTV8,http://113.98.11.46:3000/624878356$LR•IPV4•37『线路25』
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8$LR•IPV4•37『线路26』
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8$LR•IPV4•37『线路27』
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8$LR•IPV4•37『线路28』
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8$LR•IPV4•37『线路29』
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$LR•IPV4•37『线路30』
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/index.m3u8$LR•IPV4•37『线路31』
CCTV8,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8$LR•IPV4•37『线路32』
CCTV8,http://183.196.25.171:808/hls/77/index.m3u8$LR•IPV4•37『线路33』
CCTV8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8?$LR•IPV6•37『线路34』
CCTV8,http://118.122.144.115:8888/newlive/live/hls/9/live.m3u8$LR•IPV4•37『线路35』
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8$LR•IPV4•37『线路36』
CCTV8,http://207.56.13.146:81/cdnlive/cctv8.m3u8$LR•IPV4•37『线路37』
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8$LR•IPV4•38『线路1』
CCTV9,http://101.66.194.205:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•38『线路2』
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8$LR•IPV4•38『线路3』
CCTV9,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=d15b0798d702921544c583379a08d7$LR•IPV4•38『线路4』
CCTV9,http://120.40.39.246:352/newlive/live/hls/10/live.m3u8$LR•IPV4•38『线路5』
CCTV9,http://36.110.54.118:866/hls/9/index.m3u8$LR•IPV4•38『线路6』
CCTV9,http://112.92.129.95:9898/hls/27/index.m3u8$LR•IPV4•38『线路7』
CCTV9,http://www.frankgb.cn:4022/udp/239.49.8.53:9814$LR•IPV4•38『线路8』
CCTV9,http://183.129.255.66:8480/hls/10/index.m3u8$LR•IPV4•38『线路9』
CCTV9,http://www.ikerobot.com:1234/673168140$LR•IPV4•38『线路10』
CCTV9,http://82.156.245.233:30008/673168140$LR•IPV4•38『线路11』
CCTV9,http://120.48.113.49:6006/673168140$LR•IPV4•38『线路12』
CCTV9,http://222.213.105.65:7788/673168140$LR•IPV4•38『线路13』
CCTV9,http://2280.eu.org:1234/673168140$LR•IPV4•38『线路14』
CCTV9,http://103.236.77.86:29824/673168140$LR•IPV4•38『线路15』
CCTV9,http://222.134.19.49:8090/673168140$LR•IPV4•38『线路16』
CCTV9,http://124.221.146.169:7001/673168140$LR•IPV4•38『线路17』
CCTV9,http://45.78.61.93:1234/673168140$LR•IPV4•38『线路18』
CCTV9,http://fn.gcl.de5.net:5908/gsh950428/673168140$LR•IPV4•38『线路19』
CCTV9,https://live.chinacert.cftest5.cn/cnmg/live/673168140$LR•IPV4•38『线路20』
CCTV9,http://120.24.194.118:10002/673168140$LR•IPV4•38『线路21』
CCTV9,http://mg.cttv.vip/673168140$LR•IPV4•38『线路22』
CCTV9,http://119.233.255.62:1234/673168140$LR•IPV4•38『线路23』
CCTV9,http://47.119.24.76:59093/673168140$LR•IPV4•38『线路24』
CCTV9,http://113.98.11.46:3000/673168140$LR•IPV4•38『线路25』
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8$LR•IPV4•38『线路26』
CCTV9,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8$LR•IPV4•38『线路27』
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/index.m3u8$LR•IPV4•38『线路28』
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225758/index.m3u8$LR•IPV4•38『线路29』
CCTV9,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8$LR•IPV4•38『线路30』
CCTV9,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=502867ab6092e1e252f4ed83883c5d6a$LR•IPV4•38『线路31』
CCTV9,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=6d17e40ba59ed8c03c148461be38d3b5$LR•IPV4•38『线路32』
CCTV9,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=8595df294fad4dbb8edc7c74d4b6170f$LR•IPV4•38『线路33』
CCTV9,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?$LR•IPV6•38『线路34』
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8$LR•IPV4•38『线路35』
CCTV9,http://192.151.150.154/live/cctv9hd.m3u8$LR•IPV4•38『线路36』
CCTV9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd$LR•IPV4•38『线路37』
CCTV9,https://xykt-fix.github.io/Y77.m3u8$LR•IPV4•38『线路38』
CCTV10,http://t.061899.xyz/tl/tl.php?id=cctv10$LR•IPV4•32『线路1』
CCTV10,http://112.123.243.37:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•32『线路2』
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8$LR•IPV4•32『线路3』
CCTV10,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=9519a0b0cb6a577e6df6b1d7ab56d4$LR•IPV4•32『线路4』
CCTV10,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$LR•IPV4•32『线路5』
CCTV10,http://36.110.54.118:866/hls/10/index.m3u8$LR•IPV4•32『线路6』
CCTV10,http://112.92.129.95:9898/hls/28/index.m3u8$LR•IPV4•32『线路7』
CCTV10,http://www.frankgb.cn:4022/udp/239.49.8.54:9818$LR•IPV4•32『线路8』
CCTV10,http://183.129.255.66:8480/hls/11/index.m3u8$LR•IPV4•32『线路9』
CCTV10,http://www.ikerobot.com:1234/624878405$LR•IPV4•32『线路10』
CCTV10,http://82.156.245.233:30008/624878405$LR•IPV4•32『线路11』
CCTV10,http://120.48.113.49:6006/624878405$LR•IPV4•32『线路12』
CCTV10,http://222.213.105.65:7788/624878405$LR•IPV4•32『线路13』
CCTV10,http://2280.eu.org:1234/624878405$LR•IPV4•32『线路14』
CCTV10,http://103.236.77.86:29824/624878405$LR•IPV4•32『线路15』
CCTV10,http://222.134.19.49:8090/624878405$LR•IPV4•32『线路16』
CCTV10,http://124.221.146.169:7001/624878405$LR•IPV4•32『线路17』
CCTV10,http://45.78.61.93:1234/624878405$LR•IPV4•32『线路18』
CCTV10,http://fn.gcl.de5.net:5908/gsh950428/624878405$LR•IPV4•32『线路19』
CCTV10,https://live.chinacert.cftest5.cn/cnmg/live/624878405$LR•IPV4•32『线路20』
CCTV10,http://120.24.194.118:10002/624878405$LR•IPV4•32『线路21』
CCTV10,http://mg.cttv.vip/624878405$LR•IPV4•32『线路22』
CCTV10,http://119.233.255.62:1234/624878405$LR•IPV4•32『线路23』
CCTV10,http://47.119.24.76:59093/624878405$LR•IPV4•32『线路24』
CCTV10,http://113.98.11.46:3000/624878405$LR•IPV4•32『线路25』
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8$LR•IPV4•32『线路26』
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/index.m3u8$LR•IPV4•32『线路27』
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225777/index.m3u8$LR•IPV4•32『线路28』
CCTV10,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227321/index.m3u8$LR•IPV4•32『线路29』
CCTV10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?$LR•IPV6•32『线路30』
CCTV10,http://113.25.252.226:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•32『线路31』
CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8$LR•IPV4•32『线路32』
CCTV11,http://t.061899.xyz/tl/tl.php?id=cctv11$LR•IPV4•35『线路1』
CCTV11,http://101.66.194.117:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•35『线路2』
CCTV11,http://101.66.199.227:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•35『线路3』
CCTV11,http://101.66.198.66:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•35『线路4』
CCTV11,http://101.66.194.68:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•35『线路5』
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8$LR•IPV4•35『线路6』
CCTV11,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=54010f13b62cf5195199b21319c45f$LR•IPV4•35『线路7』
CCTV11,http://120.40.39.246:352/newlive/live/hls/12/live.m3u8$LR•IPV4•35『线路8』
CCTV11,http://112.92.129.95:9898/hls/29/index.m3u8$LR•IPV4•35『线路9』
CCTV11,http://www.frankgb.cn:4022/udp/239.49.0.127:8000$LR•IPV4•35『线路10』
CCTV11,http://183.129.255.66:8480/hls/12/index.m3u8$LR•IPV4•35『线路11』
CCTV11,http://www.ikerobot.com:1234/667987558$LR•IPV4•35『线路12』
CCTV11,http://82.156.245.233:30008/667987558$LR•IPV4•35『线路13』
CCTV11,http://120.48.113.49:6006/667987558$LR•IPV4•35『线路14』
CCTV11,http://222.213.105.65:7788/667987558$LR•IPV4•35『线路15』
CCTV11,http://2280.eu.org:1234/667987558$LR•IPV4•35『线路16』
CCTV11,http://103.236.77.86:29824/667987558$LR•IPV4•35『线路17』
CCTV11,http://222.134.19.49:8090/667987558$LR•IPV4•35『线路18』
CCTV11,http://124.221.146.169:7001/667987558$LR•IPV4•35『线路19』
CCTV11,http://45.78.61.93:1234/667987558$LR•IPV4•35『线路20』
CCTV11,http://fn.gcl.de5.net:5908/gsh950428/667987558$LR•IPV4•35『线路21』
CCTV11,https://live.chinacert.cftest5.cn/cnmg/live/667987558$LR•IPV4•35『线路22』
CCTV11,http://120.24.194.118:10002/667987558$LR•IPV4•35『线路23』
CCTV11,http://mg.cttv.vip/667987558$LR•IPV4•35『线路24』
CCTV11,http://119.233.255.62:1234/667987558$LR•IPV4•35『线路25』
CCTV11,http://47.119.24.76:59093/667987558$LR•IPV4•35『线路26』
CCTV11,http://113.98.11.46:3000/667987558$LR•IPV4•35『线路27』
CCTV11,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8$可回放$LR•IPV4•35『线路28』
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/index.m3u8$LR•IPV4•35『线路29』
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225776/index.m3u8$LR•IPV4•35『线路30』
CCTV11,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227251/index.m3u8$LR•IPV4•35『线路31』
CCTV11,http://183.196.25.171:808/hls/11/index.m3u8$LR•IPV4•35『线路32』
CCTV11,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?$LR•IPV6•35『线路33』
CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8$LR•IPV4•35『线路34』
CCTV11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$LR•IPV4•35『线路35』
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8$LR•IPV4•31『线路1』
CCTV12,http://112.123.243.37:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•31『线路2』
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8$LR•IPV4•31『线路3』
CCTV12,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=8a5d59f6aa673404ffa630e5132359$LR•IPV4•31『线路4』
CCTV12,http://120.40.39.246:352/newlive/live/hls/13/live.m3u8$LR•IPV4•31『线路5』
CCTV12,http://36.110.54.118:866/hls/11/index.m3u8$LR•IPV4•31『线路6』
CCTV12,http://112.92.129.95:9898/hls/30/index.m3u8$LR•IPV4•31『线路7』
CCTV12,http://www.frankgb.cn:4022/udp/239.49.8.55:9822$LR•IPV4•31『线路8』
CCTV12,http://183.129.255.66:8480/hls/13/index.m3u8$LR•IPV4•31『线路9』
CCTV12,http://www.ikerobot.com:1234/673168185$LR•IPV4•31『线路10』
CCTV12,http://82.156.245.233:30008/673168185$LR•IPV4•31『线路11』
CCTV12,http://120.48.113.49:6006/673168185$LR•IPV4•31『线路12』
CCTV12,http://222.213.105.65:7788/673168185$LR•IPV4•31『线路13』
CCTV12,http://2280.eu.org:1234/673168185$LR•IPV4•31『线路14』
CCTV12,http://103.236.77.86:29824/673168185$LR•IPV4•31『线路15』
CCTV12,http://222.134.19.49:8090/673168185$LR•IPV4•31『线路16』
CCTV12,http://124.221.146.169:7001/673168185$LR•IPV4•31『线路17』
CCTV12,http://45.78.61.93:1234/673168185$LR•IPV4•31『线路18』
CCTV12,http://fn.gcl.de5.net:5908/gsh950428/673168185$LR•IPV4•31『线路19』
CCTV12,https://live.chinacert.cftest5.cn/cnmg/live/673168185$LR•IPV4•31『线路20』
CCTV12,http://120.24.194.118:10002/673168185$LR•IPV4•31『线路21』
CCTV12,http://mg.cttv.vip/673168185$LR•IPV4•31『线路22』
CCTV12,http://119.233.255.62:1234/673168185$LR•IPV4•31『线路23』
CCTV12,http://47.119.24.76:59093/673168185$LR•IPV4•31『线路24』
CCTV12,http://113.98.11.46:3000/673168185$LR•IPV4•31『线路25』
CCTV12,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8$可回放$LR•IPV4•31『线路26』
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/index.m3u8$LR•IPV4•31『线路27』
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225775/index.m3u8$LR•IPV4•31『线路28』
CCTV12,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8$LR•IPV4•31『线路29』
CCTV12,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?$LR•IPV6•31『线路30』
CCTV12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009$LR•IPV4•31『线路31』
CCTV13,http://t.061899.xyz/tl/tl.php?id=cctv13$LR•IPV4•33『线路1』
CCTV13,http://112.123.243.37:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•33『线路2』
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8$LR•IPV4•33『线路3』
CCTV13,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=11221c7abf07bcddcbd9f7725341f2$LR•IPV4•33『线路4』
CCTV13,http://120.40.39.246:352/newlive/live/hls/14/live.m3u8$LR•IPV4•33『线路5』
CCTV13,http://112.92.129.95:9898/hls/31/index.m3u8$LR•IPV4•33『线路6』
CCTV13,http://www.frankgb.cn:4022/udp/239.49.8.109:8000$LR•IPV4•33『线路7』
CCTV13,http://183.129.255.66:8480/hls/14/index.m3u8$LR•IPV4•33『线路8』
CCTV13,http://www.ikerobot.com:1234/608807423$LR•IPV4•33『线路9』
CCTV13,http://82.156.245.233:30008/608807423$LR•IPV4•33『线路10』
CCTV13,http://120.48.113.49:6006/608807423$LR•IPV4•33『线路11』
CCTV13,http://222.213.105.65:7788/608807423$LR•IPV4•33『线路12』
CCTV13,http://2280.eu.org:1234/608807423$LR•IPV4•33『线路13』
CCTV13,http://103.236.77.86:29824/608807423$LR•IPV4•33『线路14』
CCTV13,http://222.134.19.49:8090/608807423$LR•IPV4•33『线路15』
CCTV13,http://124.221.146.169:7001/608807423$LR•IPV4•33『线路16』
CCTV13,http://45.78.61.93:1234/608807423$LR•IPV4•33『线路17』
CCTV13,http://fn.gcl.de5.net:5908/gsh950428/608807423$LR•IPV4•33『线路18』
CCTV13,https://live.chinacert.cftest5.cn/cnmg/live/608807423$LR•IPV4•33『线路19』
CCTV13,http://120.24.194.118:10002/608807423$LR•IPV4•33『线路20』
CCTV13,http://mg.cttv.vip/608807423$LR•IPV4•33『线路21』
CCTV13,http://119.233.255.62:1234/608807423$LR•IPV4•33『线路22』
CCTV13,http://47.119.24.76:59093/608807423$LR•IPV4•33『线路23』
CCTV13,http://113.98.11.46:3000/608807423$LR•IPV4•33『线路24』
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8$LR•IPV4•33『线路25』
CCTV13,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8$LR•IPV4•33『线路26』
